group_code,food_group,cod_item,food_description
13,Doces,8013801,CROISSANT COM RECHEIO DOCE
13,Doces,6904802,DIN DIN
13,Doces,6903201,DOCE DE AMENDOIM
13,Doces,6901231,DOCE DE BANANA EM PASTA
13,Doces,6903802,DOCE DE MASSA FOLHADA
13,Doces,6903001,MARIA MOLE
13,Doces,6912801,MILK SHAKE DIET
13,Doces,6905801,OVO DE PASCOA
13,Doces,6915310,PUDIM FLAN
13,Doces,6900507,SORVETE DE PALITO
13,Doces,6914002,ADOCANTE EM PO LIGHT
13,Doces,6901301,DOCE DE FRUTAS EM CALDA DE QUALQUER SABOR
13,Doces,6913901,GELATINA DE QUALQUER SABOR LIGHT / DIET
13,Doces,6903205,PACOQUINHA DE AMENDOIM
13,Doces,6901240,BANANADA
13,Doces,6901001,GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR
13,Doces,6907001,ACUCAR LIGHT
13,Doces,6912501,BARRA DE CEREAIS DIET
13,Doces,6907203,BARRA DE CEREAIS DOCE
13,Doces,8006108,CREPE / PANQUECA DE NUTELLA
13,Doces,6902902,CUSCUZ DE TAPIOCA
13,Doces,6902607,DANETTE PUDIM
13,Doces,6910701,DOCE DE FRUTAS EM BARRA OU PASTA LIGHT
13,Doces,6910605,GELEIA DE FRUTAS LIGHT
13,Doces,8507701,GEMADA
13,Doces,6900610,JUJUBA
13,Doces,7900903,LEITE BEIJINHO
13,Doces,6916601,MARRON GLACE
13,Doces,6902209,MARSHMALLOW
13,Doces,6904302,MUMU
13,Doces,6905606,NUTELLA
13,Doces,6913103,PACOCA DIET
13,Doces,6901203,PASTA DE AMENDOIM
13,Doces,6903202,PE DE MOLEQUE
13,Doces,6915306,PUDIM DE PAO
13,Doces,6904105,QUINDIM
13,Doces,6501515,SAGU DE TAPIOCA
13,Doces,6902301,SCHIMIER  / CHIMIA DE CANA
13,Doces,8080103,TAPIOCA DOCE RECHEADA
13,Doces,6910321,ACHOCOLATADO EM PO DIET
13,Doces,6910221,ACHOCOLATADO EM PO LIGHT
13,Doces,6900301,ACUCAR DEMERARA
13,Doces,6915602,BANANA CARAMELADA
13,Doces,6904104,CACAROLA ITALIANA
13,Doces,6905001,CHURRO
13,Doces,8501906,CURAU DE MILHO
13,Doces,6902911,CUSCUZ COM LEITE DE COCO
13,Doces,6901209,FIGADA
13,Doces,6910601,GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR LIGHT
13,Doces,6901206,MARMELADA
13,Doces,6904801,PICOLE ENSACADO
13,Doces,6910002,BARRA DE CHOCOLATE LIGHT
13,Doces,6915902,CALDA DE CHOCOLATE
13,Doces,6904205,CHANDELE DE QUALQUER SABOR
13,Doces,8501904,CURAU
13,Doces,6915905,EXTRATO DE MALTE
13,Doces,6907901,GELEIA DIET
13,Doces,6917001,PASTEL DE NATA
13,Doces,6900607,PIRULITO
13,Doces,6914901,SORVETE A BASE DE IOGURTE
13,Doces,6903209,AMENDOIM ACHOCOLATADO
13,Doces,6912502,BARRA DE CEREAIS DOCE DIET
13,Doces,8006105,CREPE / PANQUECA DE FRUTA COM ACUCAR E CANELA
13,Doces,6910604,GELEIA LIGHT
13,Doces,6905603,IOIO CREME (CHOCOLATE EM CREME)
13,Doces,8006103,CREPE / PANQUECA DE CHOCOLATE
13,Doces,6904201,DOCE A BASE DE LEITE
13,Doces,6915801,CAJUZINHO
13,Doces,6900711,"CHOCOLATE, TABLETE, AO LEITE, RECHEADO"
13,Doces,8006107,CREPE / PANQUECA DE GELEIA
13,Doces,6903204,TORRAO DE AMENDOIM
13,Doces,6980101,DELICIA DE ABACAXI
13,Doces,6916901,PASTEL COM RECHEIO DOCE
13,Doces,8579266,SAGU AO VINHO TINTO
13,Doces,6900712,"CHOCOLATE, TABLETE, BRANCO"
13,Doces,6913001,COCADA DIET
13,Doces,6902701,MANJAR
13,Doces,6915001,SORVETE DE CASQUINHA / CONE
13,Doces,6904203,AMBROSIA
13,Doces,8013701,CHEESECAKE
13,Doces,6913801,DOCE A BASE DE LEITE DIET
13,Doces,6901401,DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR
13,Doces,6900818,OVOMALTINE
13,Doces,6915308,PUDIM DE SORVETE
13,Doces,6900819,OVOMALTINE EM PO
13,Doces,6908501,SUSPIRO
13,Doces,6915603,BANANA FLAMBADA
13,Doces,6915702,BANANINHA COM CHOCOLATE
13,Doces,6904101,DOCE A BASE DE OVOS
13,Doces,6901224,MARIOLA
13,Doces,6904804,CHUPE CHUPE
13,Doces,6905901,TORRONE
13,Doces,6900605,DROPS
13,Doces,6900604,CARAMELO (BALA)
13,Doces,6915101,SORVETE SUNDAE
13,Doces,6900706,CONFETE
13,Doces,6900609,GOMA DE MASCAR
13,Doces,8013303,PROFITEROLES (COM RECHEIO E COBERTURA DE CHOCOLATE)
13,Doces,6903207,AMENDOIM CARAMELIZADO
13,Doces,6900615,BALA DE COCO
13,Doces,6910102,BARRA DE CHOCOLATE DIET
13,Doces,6903801,MIL FOLHAS
13,Doces,6903102,QUEBRA QUEIXO
13,Doces,6900713,"CHOCOLATE, TABLETE, BRANCO, RECHEADO"
13,Doces,6901204,PESSEGADA
13,Doces,6909901,CHICLETE DIET
13,Doces,6910702,DOCE DE FRUTAS EM PASTA LIGHT
13,Doces,6909601,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO LIGHT
13,Doces,6917301,TOUCINHO DO CEU
13,Doces,6900403,BATIDA (RAPADURA)
13,Doces,6900606,PASTILHA
13,Doces,6909701,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIET
13,Doces,6916201,DOCE ARABE
13,Doces,6903002,BABA DE MOCA
13,Doces,6900716,"CHOCOLATE, TABLETE, RECHEADO NAO ESPECIFICADO"
13,Doces,8006104,CREPE / PANQUECA DE DOCE DE LEITE
13,Doces,6916801,OLHO DE SOGRA
13,Doces,6915904,"CALDA SABOR FRUTA (MORANGO, ETC)"
13,Doces,6916101,CREME BRULE
13,Doces,6908001,DOCE DE FRUTAS DIET
13,Doces,6900402,ALFENIM DE CANA
13,Doces,6911301,DOCE DE LEITE DIET
13,Doces,6905804,KINDER OVO
14,Óleos e gorduras,7901602,MARGARINA COM OU SEM SAL
14,Óleos e gorduras,8400101,AZEITE DE OLIVA
14,Óleos e gorduras,7004301,MAIONESE (MOLHO)
14,Óleos e gorduras,7901501,MANTEIGA COM OU SEM SAL
14,Óleos e gorduras,7700101,AZEITONA
14,Óleos e gorduras,8101005,BACON
14,Óleos e gorduras,7907101,MANTEIGA COM OU SEM SAL LIGHT
14,Óleos e gorduras,7901505,MANTEIGA DE GARRAFA
14,Óleos e gorduras,7904201,MARGARINA LIGHT
14,Óleos e gorduras,8403601,OLEO DE COCO
14,Óleos e gorduras,7003801,LEITE DE COCO
14,Óleos e gorduras,7010401,MAIONESE (MOLHO) LIGHT
14,Óleos e gorduras,8400401,OLEO DE MILHO
14,Óleos e gorduras,8500210,TORRESMO
14,Óleos e gorduras,7103801,TOUCINHO
14,Óleos e gorduras,8400301,OLEO DE SOJA
15,Bebidas,8216301,AGUA
15,Bebidas,8201004,AGUA MINERAL
15,Bebidas,8501302,CAFE
15,Bebidas,8501303,CAFE COM LEITE
15,Bebidas,8202801,CHA MATE
15,Bebidas,8217001,SUCO NATURAL DE FRUTA
15,Bebidas,8216201,SUCO VERDE
15,Bebidas,8206301,"CHA (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMAO, ET"
15,Bebidas,8500604,REFRESCO DE LARANJA
15,Bebidas,8500602,REFRESCO DE CAJU
15,Bebidas,8500401,SUCO
15,Bebidas,8500407,SUCO DE LARANJA
15,Bebidas,7902303,ADES ORIGINAL
15,Bebidas,8280001,AGUA COM LIMAO OU OUTRAS FRUTAS/ HORTALICAS
15,Bebidas,8202101,AGUA DE COCO
15,Bebidas,8201005,AGUA MINERAL SEM GAS
15,Bebidas,7903110,BEBIDA ACHOCOLATADA
15,Bebidas,8205901,BEBIDA ENERGETICA
15,Bebidas,8300101,CERVEJA
15,Bebidas,8205201,"CHA DIET (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMA"
15,Bebidas,8202701,CHA PRETO
15,Bebidas,8213301,"CHA VERDE, CHA BRANCO, CHA VERMELHO"
15,Bebidas,8215901,"CHA, ERVAS NAO ESPECIFICADO"
15,Bebidas,8300201,CHOPP
15,Bebidas,8200102,COCA COLA TRADICIONAL
15,Bebidas,8200202,FANTA LARANJA TRADICIONAL
15,Bebidas,8207402,GUARANA DIET
15,Bebidas,7903102,LEITE ACHOCOLATADO
15,Bebidas,7906802,LEITE ACHOCOLATADO DIET
15,Bebidas,8301901,LICOR DE QUALQUER SABOR
15,Bebidas,8216601,LIMONADA
15,Bebidas,8202402,Q-SUCO
15,Bebidas,8500601,REFRESCO
15,Bebidas,8200308,REFRESCO DE GUARANA NATURAL
15,Bebidas,8500609,REFRESCO TANG
15,Bebidas,8200101,REFRIGERANTE DE COLA TRADICIONAL
15,Bebidas,8207401,REFRIGERANTE DE GUARANA DIET
15,Bebidas,8200301,REFRIGERANTE DE GUARANA TRADICIONAL
15,Bebidas,8305701,"SIDRA COM FRUTAS, CIDRA COM FRUTAS"
15,Bebidas,8500402,SUCO DE ABACAXI
15,Bebidas,8500403,SUCO DE ACEROLA
15,Bebidas,8280201,SUCO DE CAJA/ MANGABA/ TAPEREBA E OUTROS REGIONAIS
15,Bebidas,8500406,SUCO DE GOIABA
15,Bebidas,8500413,SUCO DE MANGA
15,Bebidas,8500414,SUCO DE MARACUJA
15,Bebidas,8280501,SUCO DE UVA
15,Bebidas,8202805,TERERE
15,Bebidas,6900822,TODDYNHO
15,Bebidas,8302415,VINHO
15,Bebidas,8501305,CAFE TIPO CAPUCCINO
15,Bebidas,8501304,CAFE TIPO EXPRESSO
15,Bebidas,8202804,CHIMARRAO
15,Bebidas,7903101,LEITE COM SABOR
15,Bebidas,8500606,REFRESCO DE LIMAO
15,Bebidas,8200211,REFRIGERANTE DE LARANJA TRADICIONAL
15,Bebidas,8200411,REFRIGERANTE DE LIMAO TRADICIONAL
15,Bebidas,8203501,REFRIGERANTE NAO ESPECIFICADO
15,Bebidas,8500404,SUCO DE BETERRABA
15,Bebidas,8500412,SUCO DE MAMAO
15,Bebidas,8500416,SUCO DE MORANGO
15,Bebidas,8280401,SUCO DE TAMARINDO
15,Bebidas,8280101,SUCO INDUSTRIALIZADO
15,Bebidas,8217201,"SUCO NATURAL, MISTURA DE FRUTAS"
15,Bebidas,8501308,CAFE CARIOCA
15,Bebidas,8200507,REFRIGERANTE DE UVA TRADICIONAL
15,Bebidas,8200407,SPRITE REFRIGERANTE TRADICIONAL
15,Bebidas,8500405,SUCO DE CUPUACU
15,Bebidas,8500415,SUCO DE MELAO
15,Bebidas,8216101,SUCO DETOX
15,Bebidas,8201007,AGUA MINERAL COM GAS
15,Bebidas,8300302,CACHACA
15,Bebidas,8501309,CAFE COM SUBSTITUTO DO LEITE
15,Bebidas,8203603,CEVADA EM PO
15,Bebidas,7906702,LEITE ACHOCOLATADO LIGHT
15,Bebidas,8201104,MATE TRADICIONAL
15,Bebidas,8201802,TUBAINA TRADICIONAL
15,Bebidas,8280301,SUCO DE MELANCIA
15,Bebidas,8216001,SUCO COUVE
15,Bebidas,8204902,AGUA TONICA TRADICIONAL
15,Bebidas,8300501,BATIDA DE QUALQUER SABOR
15,Bebidas,8501306,CAFE CAPPUCINO DESCAFEINADO
15,Bebidas,8501307,CAFE CAPPUCINO LIGHT / DIET
15,Bebidas,8501310,CAFE DESCAFEINADO
15,Bebidas,8302409,CAJUINA
15,Bebidas,8202001,CALDO DE CANA
15,Bebidas,8204503,CHOCOMILK
15,Bebidas,8205803,GATORADE
15,Bebidas,6905702,GUARANA EM PO
15,Bebidas,8200302,GUARANA TRADICIONAL
15,Bebidas,8216501,ICE TEA TRADICIONAL
15,Bebidas,7903109,LEITE AROMATIZADO
15,Bebidas,7902301,LEITE DE SOJA COM SABOR
15,Bebidas,7903501,LEITE DE SOJA EM PO
15,Bebidas,7906901,LEITE DE SOJA EM PO LIGHT
15,Bebidas,8200801,REFRIGERANTE DE COLA DIET
15,Bebidas,8500410,SUCO DE LARANJA E CENOURA
15,Bebidas,8500417,SUCO DE PESSEGO
15,Bebidas,8217101,SUCO NATURAL DE VEGETAIS
15,Bebidas,8217301,"SUCO NATURAL, MISTURA DE FRUTAS E VEGETAIS"
15,Bebidas,8205805,BEBIDA ISOTONICA
15,Bebidas,8501311,CAFE EXPRESSO DESCAFEINADO
15,Bebidas,8215801,"CHA VERDE, BRANCO OU VERMELHO DIET OU LIGHT"
15,Bebidas,8205801,ENERGETICO
15,Bebidas,8200505,FANTA UVA TRADICIONAL
15,Bebidas,8202002,GARAPA
15,Bebidas,8216701,SUBSTITUTO DE CAFE NAO ESPECIFICADO
15,Bebidas,8500408,SUCO DE LARANJA COM BANANA
15,Bebidas,8500409,SUCO DE LARANJA E BETERRABA
15,Bebidas,8201015,AGUA MINERAL GASEIFICADA COM SUMO DE FRUTA
15,Bebidas,8303501,BEBIDA ALCOOLICA
15,Bebidas,8302901,COQUETEL DE FRUTAS
15,Bebidas,7906801,LEITE COM SABOR DIET
15,Bebidas,8500607,REFRESCO CLIGHT
15,Bebidas,8500605,REFRESCO DE MARACUJA
15,Bebidas,8213601,SUCO DE CLOROFILA
15,Bebidas,8500411,SUCO DE LARANJA CENOURA E BETERRABA
15,Bebidas,8305901,VINHO SEM ALCOOL
15,Bebidas,8207501,REFRIGERANTE DE LIMAO LIGHT
15,Bebidas,8500608,REFRESCO DE GUARANA NATURAL LIGHT / DIET
15,Bebidas,8217401,TAMPICO
15,Bebidas,8200702,COCA COLA LIGHT
15,Bebidas,8201601,REFRIGERANTE DE GUARANA LIGHT
15,Bebidas,8301002,WHISKY
15,Bebidas,8201017,"BEBIDA REFRIGERANTE, TIPO H2O"
15,Bebidas,8303101,CAIPIRINHA
15,Bebidas,8303301,CERVEJA SEM ALCOOL
15,Bebidas,8304901,COQUETEL DE FRUTAS COM ALCOOL
15,Bebidas,8301203,ESPUMANTE
15,Bebidas,8202403,Q-REFRESKO
15,Bebidas,8200701,REFRIGERANTE DE COLA LIGHT
15,Bebidas,8305501,SAKE / SAQUE
15,Bebidas,8305001,COQUETEL DE FRUTAS SEM ALCOOL
15,Bebidas,8201602,GUARANA LIGHT
15,Bebidas,8207601,REFRIGERANTE DE LIMAO DIET
15,Bebidas,8207701,REFRIGERANTE DE UVA DIET / LIGHT
15,Bebidas,8301001,UISQUE
15,Bebidas,8301301,VERMUTE
15,Bebidas,8300801,VODKA
15,Bebidas,8300301,AGUARDENTE
15,Bebidas,8300701,RUM
15,Bebidas,8305801,VINHO QUENTE
15,Bebidas,7906710,BEBIDA ACHOCOLATADA LIGHT
15,Bebidas,8303102,CAIPIVODKA
15,Bebidas,8500603,REFRESCO DE GROSELHA
15,Bebidas,8304601,QUENTAO
15,Bebidas,8301601,CONHAQUE
15,Bebidas,8215701,CHA PRETO DESCAFEINADO
15,Bebidas,8212802,MATE DIET
15,Bebidas,8305401,PONCHE COM FRUTAS
15,Bebidas,8200208,SUKITA TRADICIONAL
15,Bebidas,8211102,Q-SUCO DIET
15,Bebidas,8500418,SUCO DE PESSEGO EM CALDA
15,Bebidas,6910322,TODDYNHO DIET
15,Bebidas,8211002,Q-SUCO LIGHT
15,Bebidas,8212902,AGUA TONICA DIET
15,Bebidas,8302416,CATUABA
15,Bebidas,8305201,DRINK - MISTURA DE BEBIDAS
15,Bebidas,8201511,REFRIGERANTE DE LARANJA DIET
15,Bebidas,8301202,SIDRA CHAMPANHE
15,Bebidas,8202803,ERVA MATE
15,Bebidas,8209002,AGUA TONICA LIGHT
15,Bebidas,8301201,CHAMPANHE
15,Bebidas,8301701,DRINK DREHER
16,"Pizzas, salgados e sanduíches",8500202,"PASTEL (QUEIJO, CARNE, PALMITO, ETC)"
16,"Pizzas, salgados e sanduíches",8500363,PAO COM QUEIJO
16,"Pizzas, salgados e sanduíches",8500313,MISTO QUENTE OU FRIO
16,"Pizzas, salgados e sanduíches",8500336,PAO COM QUEIJO E PRESUNTO
16,"Pizzas, salgados e sanduíches",8500302,CACHORRO QUENTE
16,"Pizzas, salgados e sanduíches",8510101,CACHORRO QUENTE COMPLETO
16,"Pizzas, salgados e sanduíches",8505801,CUSCUZ PAULISTA
16,"Pizzas, salgados e sanduíches",8500206,"EMPADA (QUEIJO, CARNE, CAMARAO, ETC)"
16,"Pizzas, salgados e sanduíches",8505901,"EMPADAO (QUEIJO, FRANGO, CAMARAO, PALMITO, ETC)"
16,"Pizzas, salgados e sanduíches",8500227,ENROLADINHO
16,"Pizzas, salgados e sanduíches",8500303,HAMBURGUER (SANDUICHE)
16,"Pizzas, salgados e sanduíches",8500341,PAO COM CARNE ASSADA
16,"Pizzas, salgados e sanduíches",8500347,PAO COM CARNE DE PORCO
16,"Pizzas, salgados e sanduíches",8500337,PAO COM MORTADELA
16,"Pizzas, salgados e sanduíches",8570330,PAO COM OVO
16,"Pizzas, salgados e sanduíches",8500334,PAO COM SALAME
16,"Pizzas, salgados e sanduíches",8000801,PAO DE QUEIJO
16,"Pizzas, salgados e sanduíches",8509901,"PASTEL DE FORNO/ PASTEL ASSADO  (QUEIJO, CARNE, PALM"
16,"Pizzas, salgados e sanduíches",8500914,PIZZA CALABREZA
16,"Pizzas, salgados e sanduíches",8500917,PIZZA PORTUGUESA
16,"Pizzas, salgados e sanduíches",8500364,QUEIJO QUENTE
16,"Pizzas, salgados e sanduíches",8500201,SALGADINHO
16,"Pizzas, salgados e sanduíches",8500340,SANDUICHE DE CARNE ASSADA
16,"Pizzas, salgados e sanduíches",8500319,SANDUICHE DE MORTADELA
16,"Pizzas, salgados e sanduíches",8500333,SANDUICHE DE QUEIJO
16,"Pizzas, salgados e sanduíches",8500318,SANDUICHE DE QUEIJO PRATO COM PRESUNTO
16,"Pizzas, salgados e sanduíches",8500323,SANDUICHE NATURAL
16,"Pizzas, salgados e sanduíches",8500360,X-BACON
16,"Pizzas, salgados e sanduíches",8500362,X-TUDO
16,"Pizzas, salgados e sanduíches",8500205,COXINHA
16,"Pizzas, salgados e sanduíches",8500226,ESFIRRA DE FRANGO
16,"Pizzas, salgados e sanduíches",6502603,MINI PASTEL
16,"Pizzas, salgados e sanduíches",8500335,PAO COM PRESUNTO
16,"Pizzas, salgados e sanduíches",8580501,PAO COM TUCUMA
16,"Pizzas, salgados e sanduíches",8500903,PIZZA
16,"Pizzas, salgados e sanduíches",8500927,PIZZA DE QUEIJOS
16,"Pizzas, salgados e sanduíches",8500211,QUIBE
16,"Pizzas, salgados e sanduíches",8500207,"RISSOLE / RIZOLE  (QUEIJO, CARNE, CAMARAO, ETC)"
16,"Pizzas, salgados e sanduíches",8500317,SANDUICHE DE PRESUNTO
16,"Pizzas, salgados e sanduíches",8500315,SANDUICHE DE QUEIJO PRATO
16,"Pizzas, salgados e sanduíches",8582102,TORTA DE FRANGO OU GALINHA
16,"Pizzas, salgados e sanduíches",8003601,TORTAS SALGADAS DE QUALQUER SABOR
16,"Pizzas, salgados e sanduíches",8510301,X-SALADA
16,"Pizzas, salgados e sanduíches",8500307,BAURU
16,"Pizzas, salgados e sanduíches",8500339,PAO COM ATUM
16,"Pizzas, salgados e sanduíches",8500349,PAO COM FRANGO
16,"Pizzas, salgados e sanduíches",8500915,PIZZA MUCARELA / MUSSARELA
16,"Pizzas, salgados e sanduíches",8002101,ROSCA SALGADA
16,"Pizzas, salgados e sanduíches",8500332,SANDUICHE BAURU
16,"Pizzas, salgados e sanduíches",8500348,SANDUICHE DE FRANGO
16,"Pizzas, salgados e sanduíches",8582109,TORTA DE PEIXE / ATUM / SARDINHA
16,"Pizzas, salgados e sanduíches",8500228,BOLINHO DE AIPIM
16,"Pizzas, salgados e sanduíches",8500223,ESFIRRA DE CARNE
16,"Pizzas, salgados e sanduíches",8500932,PIZZA DE FRANGO COM CATUPIRY
16,"Pizzas, salgados e sanduíches",8500331,"SANDUICHE PRESUNTO, QUEIJO E TOMATE"
16,"Pizzas, salgados e sanduíches",8080104,TAPIOCA RECHEADA COM CARNE E QUEIJO
16,"Pizzas, salgados e sanduíches",8080102,TAPIOCA RECHEIO NAO-ESPECIFICADO
16,"Pizzas, salgados e sanduíches",8500308,AMERICANO
16,"Pizzas, salgados e sanduíches",8579053,BOLINHA DE QUEIJO
16,"Pizzas, salgados e sanduíches",8505507,BOLO DE AIPIM / MANDIOCA / MACAXERA COM FRANGO OU GA
16,"Pizzas, salgados e sanduíches",8579057,BOLO DE BATATA COM FRANGO OU GALINHA
16,"Pizzas, salgados e sanduíches",8500328,CACHORRO QUENTE DE FORNO
16,"Pizzas, salgados e sanduíches",8500910,CALZONE
16,"Pizzas, salgados e sanduíches",8013901,CROISSANT COM RECHEIO SALGADO
16,"Pizzas, salgados e sanduíches",8500203,CROQUETE
16,"Pizzas, salgados e sanduíches",8500222,ESFIRRA
16,"Pizzas, salgados e sanduíches",8580401,PAO COM LINGUICA
16,"Pizzas, salgados e sanduíches",8500351,PAO COM PEITO DE PERU
16,"Pizzas, salgados e sanduíches",8510002,PASTEL DE FORNO INTEGRAL / PASTEL ASSADO INTEGRAL  (
16,"Pizzas, salgados e sanduíches",8500934,"PIZZA DE PEIXE (ATUM, SALMAO, SARDINHA)"
16,"Pizzas, salgados e sanduíches",8582301,ROCAMBOLE SALGADO
16,"Pizzas, salgados e sanduíches",8004813,ROSCA RECHEADA
16,"Pizzas, salgados e sanduíches",8570331,SANDUICHE DE OVO
16,"Pizzas, salgados e sanduíches",8500350,SANDUICHE DE PEITO DE PERU
16,"Pizzas, salgados e sanduíches",8500316,SANDUICHE DE SALAME
16,"Pizzas, salgados e sanduíches",8080105,TAPIOCA RECHEADA COM QUEIJO
16,"Pizzas, salgados e sanduíches",8080106,TAPIOCA SALGADA RECHEADA
16,"Pizzas, salgados e sanduíches",8582108,TORTA DE CAMARAO / FRUTOS DO MAR
16,"Pizzas, salgados e sanduíches",8579285,TRANCA SALGADA RECHEADA
16,"Pizzas, salgados e sanduíches",8104904,MINI CHICKEN EMPANADO
16,"Pizzas, salgados e sanduíches",8579055,BOLO DE BATATA COM CARNE
16,"Pizzas, salgados e sanduíches",8505804,CUSCUZ MINEIRO
16,"Pizzas, salgados e sanduíches",8500224,ESFIRRA DE QUEIJO
16,"Pizzas, salgados e sanduíches",8500343,PAO COM FILE
16,"Pizzas, salgados e sanduíches",8004403,PAO DE ALHO
16,"Pizzas, salgados e sanduíches",8011801,PAO DE BATATA RECHEADO
16,"Pizzas, salgados e sanduíches",8500356,SANDUICHE  VEGETARIANO
16,"Pizzas, salgados e sanduíches",8500320,SANDUICHE DE QUEIJO MINAS
16,"Pizzas, salgados e sanduíches",8505802,CUSCUZ DE ATUM
16,"Pizzas, salgados e sanduíches",8505805,CUSCUZ DE LEGUMES
16,"Pizzas, salgados e sanduíches",8505504,ESCONDIDINHO DE CARNE SECA
16,"Pizzas, salgados e sanduíches",8500355,PAO COM SARDINHA
16,"Pizzas, salgados e sanduíches",8006701,PAO DE QUEIJO LIGHT
16,"Pizzas, salgados e sanduíches",8582103,TORTA DE CARNE
16,"Pizzas, salgados e sanduíches",8582110,TORTA DE LEGUMES
16,"Pizzas, salgados e sanduíches",8505506,ESCONDIDINHO DE FRANGO OU GALINHA
16,"Pizzas, salgados e sanduíches",7802901,NUGGETS DE FRANGO
16,"Pizzas, salgados e sanduíches",8579059,BRUSCHETTA
16,"Pizzas, salgados e sanduíches",8500916,PIZZA PRESUNTO
16,"Pizzas, salgados e sanduíches",8506801,QUICHE
16,"Pizzas, salgados e sanduíches",8582111,TORTA DE PRESUNTO E QUEIJO
16,"Pizzas, salgados e sanduíches",8582112,TORTA DE QUEIJO / RICOTA
16,"Pizzas, salgados e sanduíches",8500342,SANDUICHE DE FILE
16,"Pizzas, salgados e sanduíches",7802905,NUGGET RECHEADO
16,"Pizzas, salgados e sanduíches",8500232,BOLINHO DE BACALHAU
16,"Pizzas, salgados e sanduíches",8500304,CHEESBURGUER
16,"Pizzas, salgados e sanduíches",8500928,PIZZA DE LOMBINHO DEFUMADO
16,"Pizzas, salgados e sanduíches",8500924,PIZZA DE PEPPERONI
16,"Pizzas, salgados e sanduíches",8500936,"PIZZA MARGUERITA (MUCARELA, TOMATE E MANJERICAO)"
16,"Pizzas, salgados e sanduíches",8500346,SANDUICHE DE CARNE DE PORCO
16,"Pizzas, salgados e sanduíches",8505508,TORTA DE BATATA COM FRANGO
16,"Pizzas, salgados e sanduíches",8500329,X-BURGUER
16,"Pizzas, salgados e sanduíches",8500209,ACARAJE
16,"Pizzas, salgados e sanduíches",8500322,CHEESE TUDO
16,"Pizzas, salgados e sanduíches",8500930,PIZZA NAPOLITANA
16,"Pizzas, salgados e sanduíches",8500344,SANDUICHE DE ROSBIFE
16,"Pizzas, salgados e sanduíches",8500357,WRAP FRANGO OU GALINHA
16,"Pizzas, salgados e sanduíches",8500359,X-EGG
16,"Pizzas, salgados e sanduíches",8500361,X-EGGCHEESEBACON
16,"Pizzas, salgados e sanduíches",8579090,CANAPE NAO ESPECIFICADO
16,"Pizzas, salgados e sanduíches",8505502,ESCONDIDINHO
16,"Pizzas, salgados e sanduíches",8505514,ESCONDIDINHO DE CAMARAO
16,"Pizzas, salgados e sanduíches",8505509,ESCONDIDINHO DE CARNE
16,"Pizzas, salgados e sanduíches",8579251,HARUMAKI DE PEIXE
16,"Pizzas, salgados e sanduíches",8579239,"QUICHE DE PEIXES (SALMAO, ATUM, SARDINHA ETC)"
16,"Pizzas, salgados e sanduíches",8579249,ROLINHO DE PRIMAVERA
16,"Pizzas, salgados e sanduíches",8500338,SANDUICHE DE ATUM
16,"Pizzas, salgados e sanduíches",8582107,TORTA DE BACALHAU
16,"Pizzas, salgados e sanduíches",8500358,WRAP DE CARNE
16,"Pizzas, salgados e sanduíches",8510202,X-FRANGO OU GALINHA
16,"Pizzas, salgados e sanduíches",7802906,"NUGGETS, OUTROS"
16,"Pizzas, salgados e sanduíches",8505510,BOLO DE AIPIM / MANDIOCA / MACAXERA COM CARNE
16,"Pizzas, salgados e sanduíches",8505513,ESCONDIDINHO DE BACALHAU
16,"Pizzas, salgados e sanduíches",8500935,PIZZA DE MUCARELA DE BUFALA E TOMATE SECO
16,"Pizzas, salgados e sanduíches",8500937,PIZZA VEGETARIANA
16,"Pizzas, salgados e sanduíches",8582104,TORTA DE CARNE E LEGUMES
16,"Pizzas, salgados e sanduíches",8500212,ABARA (BAHIA)
16,"Pizzas, salgados e sanduíches",8505803,CUSCUZ DE CAMARAO
16,"Pizzas, salgados e sanduíches",8500305,EGGSBURGUER
16,"Pizzas, salgados e sanduíches",8579238,QUICHE DE ALHO PORO
16,"Pizzas, salgados e sanduíches",8582201,TORTA CAPIXABA
16,"Pizzas, salgados e sanduíches",8582106,TORTA DE CARNE SECA
16,"Pizzas, salgados e sanduíches",8500330,X-CHEDDAR
16,"Pizzas, salgados e sanduíches",8579058,BOLO DE BATATA DOCE COM FRANGO OU GALINHA
16,"Pizzas, salgados e sanduíches",8500354,SANDUICHE DE SARDINHA
16,"Pizzas, salgados e sanduíches",8500345,PAO COM ROSBIFE
16,"Pizzas, salgados e sanduíches",8500321,CHEESE EGG
16,"Pizzas, salgados e sanduíches",8582101,TORTA CAIPIRA
16,"Pizzas, salgados e sanduíches",8500225,ESFIRRA DE RICOTA
16,"Pizzas, salgados e sanduíches",8582105,TORTA DE CARNE E QUEIJO
17,Sopas e caldos,8504501,"SOPA (LEGUMES, CARNE, ETC)"
17,Sopas e caldos,7801407,CANJA
17,Sopas e caldos,8504506,SOPA DE FEIJAO
17,Sopas e caldos,8504513,SOPA DE LEGUMES
